frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_10b,distancia_pelota_10b
118,0,robot,91.125,49.625,10b,0.5590169943749475,90.51243008559653
119,0,robot,91.125,49.625,10b,0.25,100.03124511871279
120,0,robot,91.125,49.625,10b,0.25,109.55199963944062
121,0,robot,91.125,49.625,10b,0.25,119.33487545558506
122,0,robot,91.125,49.625,10b,0.25,126.1368924026591
123,0,robot,91.125,49.75,10b,0.0,130.0913741375653
124,0,robot,91.125,49.75,10b,0.0,133.39608549354062
125,0,robot,91.125,49.75,10b,0.0,140.5798816509674
126,0,robot,91.125,49.625,10b,0.25,149.24481774922705
127,0,robot,91.125,49.625,10b,0.0,157.91928317973077
128,0,robot,91.125,49.75,10b,0.0,166.30849534825333
129,0,robot,91.125,49.75,10b,0.25,173.51625464203636
130,0,robot,91.125,49.625,10b,0.3535533905932738,181.44532578713623
131,0,robot,91.125,49.75,10b,0.5590169943749475,188.02534736040244
132,0,robot,91.125,49.625,10b,0.0,191.202485927877
133,0,robot,91.125,49.625,10b,0.0,190.5212012480501
134,0,robot,91.125,49.625,10b,0.0,
135,0,robot,91.125,49.625,10b,0.0,189.79108580225784
136,0,robot,91.125,49.625,10b,0.0,191.47013474691033
137,0,robot,91.125,49.625,10b,0.0,
138,0,robot,91.125,49.625,10b,0.25,194.11224201476836
139,0,robot,91.125,49.75,10b,0.0,
140,0,robot,91.125,49.625,10b,0.25,195.53312539055884
141,0,robot,91.125,49.75,10b,0.25,
142,0,robot,91.125,49.625,10b,0.0,188.0793133893252
143,0,robot,91.0,49.625,10b,0.3535533905932738,187.20994231076511
144,0,robot,91.125,49.625,10b,0.25,
145,0,robot,91.125,49.625,10b,0.0,187.6280396156182
146,0,robot,91.125,49.75,10b,0.0,193.3726971420733
147,0,robot,91.125,49.75,10b,0.25,199.07948318448086
148,0,robot,91.125,49.75,10b,0.25,200.12749842288042
149,0,robot,91.0,49.75,10b,0.3535533905932738,197.40828566704084
150,0,robot,91.0,49.75,10b,0.3535533905932738,
151,0,robot,91.0,49.75,10b,0.3535533905932738,
152,0,robot,90.875,49.75,10b,0.5590169943749475,205.3686091519344
153,0,robot,90.875,49.75,10b,0.5590169943749475,200.83594828864676
154,0,robot,90.875,49.75,10b,0.5,208.44982159982771
155,0,robot,90.875,49.75,10b,0.5590169943749475,
156,0,robot,90.875,49.875,10b,0.5590169943749475,
157,0,robot,91.0,49.875,10b,0.5590169943749475,224.718295872855
158,0,robot,91.0,49.875,10b,0.5,
159,0,robot,91.0,49.875,10b,0.5590169943749475,
160,0,robot,91.0,49.875,10b,0.5590169943749475,208.35025347956744
161,0,robot,90.875,49.875,10b,0.5590169943749475,
162,0,robot,91.0,49.75,10b,0.25,188.44234031926052
163,0,robot,90.875,49.75,10b,0.5,
164,0,robot,90.875,49.75,10b,0.25,
165,0,robot,91.0,49.75,10b,0.0,
166,0,robot,91.0,49.75,10b,0.0,
167,0,robot,90.875,49.75,10b,0.0,
168,0,robot,90.875,49.75,10b,0.0,
169,0,robot,91.0,49.75,10b,0.25,
170,0,robot,90.875,49.75,10b,0.0,
171,0,robot,90.875,49.75,10b,0.25,131.56224762446104
172,0,robot,90.875,49.75,10b,0.3535533905932738,
173,0,robot,90.875,49.75,10b,0.3535533905932738,124.83814521211055
174,0,robot,91.0,49.75,10b,0.25,122.42248823235052
175,0,robot,90.875,49.75,10b,0.3535533905932738,
176,0,robot,90.875,49.75,10b,0.25,118.22997980630801
177,0,robot,90.875,49.75,10b,0.25,117.55982519551482
178,0,robot,91.0,49.625,10b,0.3535533905932738,116.65768566622604
179,0,robot,91.0,49.625,10b,0.3535533905932738,116.63310529176525
180,0,robot,91.0,49.625,10b,0.25,117.5255291415444
181,0,robot,91.0,49.5,10b,0.5,119.21527272124155
182,0,robot,91.0,49.625,10b,0.3535533905932738,124.10561278604607
183,0,robot,91.0,49.75,10b,0.25,128.70684956520378
184,0,robot,91.0,49.75,10b,0.0,133.27515006556925
185,0,robot,91.125,49.75,10b,0.5,137.17518452693986
186,0,robot,91.0,49.875,10b,0.3535533905932738,141.57004670833444
187,0,robot,91.0,49.75,10b,0.25,145.5855633296104
188,0,robot,91.0,49.75,10b,0.25,148.69626130135217
189,0,robot,91.0,49.875,10b,0.25,148.1141873690701
190,0,robot,90.875,49.75,10b,0.0,143.50658739235632
191,0,robot,91.125,49.75,10b,0.5,137.95436292484555
192,0,robot,91.0,49.75,10b,0.25,132.59672177320223
193,0,robot,91.0,49.75,10b,0.25,128.64315955386047
194,0,robot,91.125,49.75,10b,0.3535533905932738,124.2276136774751
195,0,robot,91.0,49.75,10b,0.25,122.79454385272987
196,0,robot,91.0,49.75,10b,0.5,122.66583163212158
197,0,robot,91.125,49.625,10b,0.25,
198,0,robot,91.0,49.625,10b,0.25,
199,0,robot,91.0,49.625,10b,0.25,
200,0,robot,91.0,49.625,10b,0.3535533905932738,116.98190298076024
201,0,robot,91.0,49.625,10b,0.5,
202,0,robot,91.0,49.625,10b,0.25,
203,0,robot,91.0,49.625,10b,0.25,
204,0,robot,91.0,49.625,10b,0.5,73.77012437294653
205,0,robot,91.0,49.625,10b,0.3535533905932738,73.3880950836033
206,0,robot,91.125,49.625,10b,0.25,71.3240842913528
207,0,robot,91.125,49.625,10b,0.3535533905932738,69.79478848739353
208,0,robot,91.125,49.625,10b,0.3535533905932738,70.78190535016701
209,0,robot,91.125,49.625,10b,0.25,71.27806464824926
210,0,robot,91.125,49.625,10b,0.3535533905932738,73.27729866745908
211,0,robot,91.125,49.625,10b,0.3535533905932738,72.78875685845995
212,0,robot,91.125,49.625,10b,0.0,73.01123629277893
213,0,robot,91.125,49.625,10b,0.25,70.83442401121081
214,0,robot,91.125,49.625,10b,0.25,79.40019285241063
215,0,robot,91.125,49.75,10b,0.3535533905932738,99.33434703062179
216,0,robot,91.125,49.75,10b,0.3535533905932738,100.68344575946932
217,0,robot,91.125,49.75,10b,0.3535533905932738,
218,0,robot,91.125,49.75,10b,0.3535533905932738,
219,0,robot,91.0,49.75,10b,0.25,
220,0,robot,91.0,49.75,10b,0.25,
221,0,robot,91.0,49.75,10b,0.3535533905932738,
222,0,robot,91.0,49.75,10b,0.3535533905932738,85.30652451600639
223,0,robot,91.0,49.75,10b,0.3535533905932738,81.52990248982272
224,0,robot,91.0,49.75,10b,0.3535533905932738,78.10899836126437
225,0,robot,91.0,49.75,10b,0.3535533905932738,76.39801208146714
226,0,robot,91.125,49.75,10b,0.25,75.64524522400599
227,0,robot,91.125,49.75,10b,0.25,73.91728908043098
228,0,robot,91.125,49.75,10b,0.25,
229,0,robot,91.125,49.75,10b,0.25,
230,0,robot,91.125,49.75,10b,0.0,
231,0,robot,91.125,49.75,10b,0.0,
232,0,robot,91.125,49.75,10b,0.0,
233,0,robot,91.125,49.75,10b,0.0,
234,0,robot,91.125,49.75,10b,0.25,
235,0,robot,91.125,49.75,10b,0.25,
236,0,robot,91.125,49.75,10b,0.25,
237,0,robot,91.0,49.75,10b,0.0,
238,0,robot,91.0,49.75,10b,0.0,
239,0,robot,91.0,49.75,10b,0.0,
240,0,robot,91.0,49.75,10b,0.0,
241,0,robot,91.0,49.625,10b,0.3535533905932738,
242,0,robot,91.0,49.625,10b,0.3535533905932738,
243,0,robot,91.0,49.625,10b,0.3535533905932738,
244,0,robot,91.0,49.625,10b,0.3535533905932738,
245,0,robot,91.0,49.5,10b,0.5590169943749475,
246,0,robot,91.0,49.625,10b,0.3535533905932738,103.06528574161138
247,0,robot,91.0,49.625,10b,0.3535533905932738,101.2307080386184
248,0,robot,91.0,49.625,10b,0.3535533905932738,100.54111410263963
249,0,robot,91.0,49.75,10b,0.25,99.73127957165696
250,0,robot,91.0,49.75,10b,0.25,98.42906709910442
251,0,robot,91.0,49.75,10b,0.25,98.23600409218608
252,0,robot,91.0,49.75,10b,0.0,94.50611752685643
253,0,robot,91.0,49.625,10b,0.25,90.39306527604869
254,0,robot,91.0,49.75,10b,0.0,85.85825892131753
255,0,robot,91.0,49.625,10b,0.25,83.93449827097318
256,0,robot,91.0,49.625,10b,0.0,81.84780082567887
257,0,robot,91.0,49.625,10b,0.0,80.08608649447169
258,0,robot,91.0,49.625,10b,0.0,78.28004614842789
259,0,robot,91.0,49.625,10b,0.0,76.55033066551705
260,0,robot,91.0,49.5,10b,0.0,77.06784754357682
261,0,robot,91.0,49.5,10b,0.25,78.12979985255306
262,0,robot,91.0,49.5,10b,0.25,77.359550153811
263,0,robot,91.0,49.5,10b,0.25,77.12864659126335
264,0,robot,91.0,49.5,10b,0.5,75.78722270277491
265,0,robot,91.0,49.5,10b,0.5,75.38163320730057
266,0,robot,91.0,49.5,10b,0.5,75.0126031077445
267,0,robot,91.125,49.625,10b,0.3535533905932738,75.14839485977062
268,0,robot,91.125,49.625,10b,0.25,75.28363035879713
269,0,robot,91.0,49.5,10b,0.5,75.16658582774663
270,0,robot,91.125,49.625,10b,0.25,74.91672460138658
271,0,robot,91.125,49.625,10b,0.25,74.17146520057427
272,0,robot,91.125,49.625,10b,0.25,74.04654363979456
273,0,robot,91.125,49.625,10b,0.25,74.17146520057427
274,0,robot,91.125,49.625,10b,0.25,74.16714653402812
275,0,robot,91.125,49.625,10b,0.3535533905932738,74.17146520057427
276,0,robot,91.125,49.625,10b,0.3535533905932738,74.05582775852282
277,0,robot,91.125,49.625,10b,0.3535533905932738,74.67115406902454
278,0,robot,91.125,49.625,10b,0.3535533905932738,74.1519765414247
279,0,robot,91.125,49.5,10b,0.25,74.28040202502946
280,0,robot,91.125,49.5,10b,0.25,74.27367046942005
281,0,robot,91.125,49.625,10b,0.3535533905932738,74.27367046942005
282,0,robot,91.125,49.5,10b,0.25,74.401885896797
283,0,robot,91.125,49.5,10b,0.25,74.401885896797
284,0,robot,91.125,49.625,10b,0.3535533905932738,74.40535095004928
285,0,robot,91.125,49.5,10b,0.25,74.401885896797
286,0,robot,91.25,49.375,10b,0.5590169943749475,74.27693114285215
287,0,robot,91.125,49.5,10b,0.25,74.28040202502946
288,0,robot,91.125,49.5,10b,0.25,74.27693114285215
289,0,robot,91.125,49.5,10b,0.25,74.401885896797
290,0,robot,91.125,49.5,10b,0.25,74.40535095004928
291,0,robot,91.125,49.625,10b,0.0,74.401885896797
292,0,robot,91.125,49.5,10b,0.25,74.40535095004928
293,0,robot,91.125,49.625,10b,0.0,74.27693114285215
294,0,robot,91.125,49.625,10b,0.25,74.27693114285215
295,0,robot,91.125,49.625,10b,0.25,74.27693114285215
296,0,robot,91.125,49.75,10b,0.25,74.401885896797
297,0,robot,91.125,49.75,10b,0.5,74.40535095004928
298,0,robot,91.125,49.75,10b,0.5,74.40535095004928
299,0,robot,91.125,49.625,10b,0.0,74.40535095004928
300,0,robot,91.125,49.625,10b,0.25,74.40535095004928
301,0,robot,91.125,49.625,10b,0.5590169943749475,74.401885896797
302,0,robot,91.125,49.625,10b,0.25,74.401885896797
303,0,robot,91.125,49.625,10b,0.25,74.3986306997649
304,0,robot,91.125,49.625,10b,0.25,74.401885896797
305,0,robot,91.125,49.625,10b,0.25,74.401885896797
306,0,robot,91.0,49.5,10b,0.3535533905932738,74.401885896797
307,0,robot,91.0,49.5,10b,0.25,74.3986306997649
308,0,robot,91.0,49.5,10b,0.3535533905932738,74.3986306997649
309,0,robot,91.0,49.5,10b,0.3535533905932738,74.401885896797
310,0,robot,91.125,49.5,10b,0.25,74.401885896797
311,0,robot,91.0,49.5,10b,0.5590169943749475,74.401885896797
312,0,robot,91.0,49.5,10b,0.5590169943749475,74.401885896797
313,0,robot,91.125,49.5,10b,0.5,74.40535095004928
314,0,robot,91.0,49.625,10b,0.25,74.40535095004928
315,0,robot,91.125,49.625,10b,0.0,74.401885896797
316,0,robot,91.125,49.625,10b,0.0,74.3986306997649
317,0,robot,91.125,49.75,10b,0.25,74.401885896797
318,0,robot,91.0,49.5,10b,0.3535533905932738,74.401885896797
319,0,robot,91.0,49.25,10b,0.7905694150420949,74.52684080249209
320,0,robot,90.875,49.0,10b,1.346291201783626,74.5235910635015
321,0,robot,90.75,48.5,10b,2.0615528128088303,75.4049484450457
322,0,robot,90.75,48.0,10b,3.0413812651491097,77.04473132538007
323,0,robot,90.875,47.25,10b,4.5069390943299865,78.57798673928977
324,0,robot,90.875,46.375,10b,6.254998001598402,75.52452002495613
325,0,robot,90.875,46.0,10b,7.0178344238090995,71.5346288520462
326,0,robot,91.125,45.25,10b,8.503675675847475,65.84688679049299
327,0,robot,91.125,44.875,10b,9.253377761660873,60.00260411015508
328,0,robot,91.125,44.25,10b,10.5,60.52027036456463
329,0,robot,91.125,43.75,10b,11.75265927354316,69.6251122081681
330,0,robot,91.0,43.0,10b,13.252358280698571,79.91997951075814
331,0,robot,91.125,42.25,10b,14.75,88.38993862425745
332,0,robot,91.125,41.5,10b,16.5,92.59530563154917
333,0,robot,91.125,41.0,10b,17.001838135919304,94.91855061051027
334,0,robot,91.125,40.5,10b,17.50178562318714,99.23370458165915
335,0,robot,91.125,40.0,10b,18.006943105369107,
336,0,robot,91.0,39.875,10b,17.257244855422318,
337,0,robot,91.125,40.25,10b,15.518134552838493,
338,0,robot,91.25,41.25,10b,12.023414656411049,
339,0,robot,91.375,42.5,10b,7.814249804043892,
340,0,robot,91.5,43.5,10b,5.153882032022076,
341,0,robot,91.5,44.75,10b,1.25,
342,0,robot,91.5,45.875,10b,2.1360009363293826,
343,0,robot,91.5,47.375,10b,6.294839156007086,
344,0,robot,91.625,48.75,10b,10.04987562112089,
345,0,robot,91.625,49.75,10b,13.557746862956249,
346,0,robot,91.625,49.875,10b,15.282751715577923,
347,0,robot,91.5,49.125,10b,15.268431484602468,
348,0,robot,91.5,48.5,10b,15.01873829587559,
349,0,robot,91.5,48.125,10b,15.268431484602468,
350,0,robot,91.375,47.625,10b,15.258194519667128,
351,0,robot,91.375,46.625,10b,13.52081728298996,
352,0,robot,91.25,46.0,10b,11.502717070327341,
353,0,robot,91.375,45.5,10b,8.503675675847475,
354,0,robot,91.375,44.875,10b,4.75,
355,0,robot,91.25,44.375,10b,1.8200274723201295,
356,0,robot,91.125,43.75,10b,2.1360009363293826,
357,0,robot,91.125,43.25,10b,5.303300858899107,
358,0,robot,91.125,42.625,10b,9.529559276272959,
359,0,robot,91.125,42.0,10b,13.536986370680884,
360,0,robot,91.125,41.375,10b,16.779824194549835,
361,0,robot,91.125,40.625,10b,18.527007313648905,
362,0,robot,91.125,40.25,10b,17.765838004439868,
363,0,robot,91.25,40.5,10b,16.00781059358212,
364,0,robot,91.5,41.375,10b,13.5,
365,0,robot,91.75,42.5,10b,10.277402395547233,
366,0,robot,92.0,43.5,10b,6.373774391990981,
367,0,robot,92.125,45.0,10b,2.6575364531836625,
368,0,robot,92.0,46.125,10b,1.7677669529663689,
369,0,robot,92.125,47.625,10b,5.70087712549569,
370,0,robot,92.25,48.875,10b,9.219544457292887,
371,0,robot,92.25,49.625,10b,11.963486114005399,
372,0,robot,92.25,49.625,10b,12.947007376224052,
373,0,robot,92.25,49.0,10b,12.947007376224052,
374,0,robot,92.125,48.375,10b,12.905909499140307,
375,0,robot,92.0,47.875,10b,13.117259622344905,
376,0,robot,92.0,47.25,10b,13.36506640462366,
377,0,robot,92.0,46.5,10b,12.621905561364338,
378,0,robot,91.875,45.875,10b,10.822430410956681,
379,0,robot,91.875,45.25,10b,7.786205751198719,
380,0,robot,91.75,44.75,10b,4.5,
381,0,robot,91.625,44.125,10b,1.4577379737113252,
382,0,robot,91.5,43.625,10b,3.020761493398643,
383,0,robot,91.5,43.125,10b,6.082762530298219,
384,0,robot,91.5,42.875,10b,9.5818839483684,
385,0,robot,91.5,42.75,10b,12.341495047197483,
386,0,robot,91.5,42.375,10b,14.577379737113251,
387,0,robot,91.75,41.75,10b,15.78171410208663,
388,0,robot,91.75,41.125,10b,15.78171410208663,
389,0,robot,91.875,40.625,10b,15.508062419270823,
390,0,robot,91.875,40.0,10b,15.751984002023363,
391,0,robot,91.875,40.125,10b,14.252192813739224,
392,0,robot,91.625,40.75,10b,11.52443057161611,
393,0,robot,91.5,41.5,10b,8.782084035125148,
394,0,robot,91.625,42.625,10b,5.273755777432247,
395,0,robot,91.625,43.875,10b,1.7677669529663689,
396,0,robot,91.375,45.0,10b,1.8200274723201295,
397,0,robot,91.5,46.375,10b,5.5,
398,0,robot,91.5,47.875,10b,9.5,
399,0,robot,91.375,49.0,10b,12.252550754842845,
400,0,robot,91.25,49.375,10b,13.25943060617612,
401,0,robot,91.375,49.0,10b,13.252358280698571,
402,0,robot,91.5,48.125,10b,12.759800155174846,
403,0,robot,91.375,47.625,10b,13.021616643105418,
404,0,robot,91.375,46.875,10b,12.539936203984453,
405,0,robot,91.5,46.375,10b,12.772039774444801,
406,0,robot,91.375,45.75,10b,11.294356998076518,
407,0,robot,91.5,45.125,10b,8.753570700005799,
408,0,robot,91.5,44.625,10b,6.25,
409,0,robot,91.5,44.0,10b,2.7613402542968153,
410,0,robot,91.5,43.375,10b,1.0307764064044151,
411,0,robot,91.625,42.75,10b,4.527692569068709,
412,0,robot,91.75,42.375,10b,8.0156097709407,
413,0,robot,91.75,41.625,10b,12.509996003196804,
414,0,robot,91.75,41.0,10b,16.017568479641348,
415,0,robot,91.875,40.5,10b,17.793959649274246,
416,0,robot,92.0,40.125,10b,17.793959649274246,
417,0,robot,91.875,40.25,10b,15.767847031221478,
418,0,robot,91.75,41.0,10b,13.271209439986997,
419,0,robot,91.75,42.125,10b,9.529559276272959,
420,0,robot,91.875,43.125,10b,6.5431261641512,
421,0,robot,91.75,44.375,10b,2.850438562747845,
422,0,robot,91.75,45.625,10b,1.118033988749895,
423,0,robot,91.5,48.125,10b,7.0,
424,0,robot,91.625,49.375,10b,10.752906583803284,
425,0,robot,91.625,50.625,10b,14.502155012273176,
426,0,robot,91.75,49.75,10b,14.002231964940446,
427,0,robot,91.625,49.875,10b,15.002083188677496,
428,0,robot,91.5,49.75,10b,16.257690487889107,
429,0,robot,91.25,49.375,10b,16.779824194549835,
430,0,robot,91.375,48.875,10b,16.779824194549835,
431,0,robot,91.375,48.25,10b,16.29800601300662,
432,0,robot,91.375,47.75,10b,15.033296378372906,
433,0,robot,91.25,47.375,10b,12.789155562428663,
434,0,robot,91.25,46.875,10b,9.5524865872714,
435,0,robot,91.25,46.25,10b,6.373774391990981,
436,0,robot,91.125,46.0,10b,3.48209706929603,
437,0,robot,91.25,45.5,10b,1.0307764064044151,
438,0,robot,91.375,44.625,10b,7.00446286306095,
439,0,robot,91.25,43.875,10b,11.025538535599972,
440,0,robot,91.0,43.375,10b,14.553779577827884,
441,0,robot,91.0,42.5,10b,14.577379737113251,
442,0,robot,91.125,41.5,10b,16.779824194549835,
443,0,robot,91.0,41.0,10b,17.528548142958105,
444,0,robot,91.25,39.875,10b,19.0,
445,0,robot,91.25,38.625,10b,20.501524333570906,
446,0,robot,91.375,37.5,10b,21.5,
447,0,robot,91.375,36.125,10b,23.25,
448,0,robot,91.375,35.125,10b,24.501275477003233,
449,0,robot,91.5,34.375,10b,25.004999500099974,
450,0,robot,91.75,33.125,10b,26.269040713356855,
451,0,robot,92.125,31.875,10b,28.320707971376706,
452,0,robot,92.5,30.75,10b,29.605742686174924,
453,0,robot,92.5,29.625,10b,30.084256680197367,
454,0,robot,92.75,28.125,10b,31.642534664593477,180.50731460248363
455,0,robot,92.875,26.875,10b,33.212384738226795,
456,0,robot,93.125,25.625,10b,34.01654009448933,171.91663132169614
457,0,robot,93.375,24.875,10b,33.55312951126914,163.3155017902465
458,0,robot,93.5,23.0,10b,36.345563690772494,155.7053005680924
459,0,robot,93.875,22.625,10b,34.89717037239552,155.0222262290153
460,0,robot,94.25,20.625,10b,36.49657518178932,
461,0,robot,94.375,19.625,10b,36.25,
462,0,robot,94.75,18.5,10b,35.890458342016196,147.43012115914442
463,0,robot,95.25,17.125,10b,36.82475390277578,148.5650636085079
464,0,robot,95.5,15.875,10b,37.8549864614954,
465,0,robot,96.0,14.625,10b,37.963798545456434,150.5492548138316
466,0,robot,96.25,13.5,10b,37.66463858846916,152.57836101492242
467,0,robot,96.5,12.25,10b,37.8549864614954,154.81183134696133
468,0,robot,97.125,10.875,10b,38.62398865989891,156.92877564360208
469,0,robot,97.625,9.625,10b,38.26306966253492,158.70102591035763
470,0,robot,98.125,8.0,10b,39.18306394349477,160.4066122390221
471,0,robot,98.375,6.5,10b,39.665003466532056,162.1159403791003
472,0,robot,98.625,5.375,10b,40.38873605350878,164.05505935508359
473,0,robot,99.0,3.375,10b,40.762268091949935,167.07450620905632
474,0,robot,99.5,1.75,10b,43.2391604913879,169.4493379302498
